kepsek,operator,akreditasi,kurikulum,waktu,nama_sekolah,sekolah_id,npsn,status,bentuk_pendidikan,status_kepemilikan,sk_pendirian_sekolah,tanggal_sk_pendirian,sk_izin_operasional,tanggal_sk_izin_operasional,kebutuhan_khusus,nama_bank,kcp,nama_di_rek,status_bos,waku_penyelenggaraan,sertifikasi_iso,sumber_listrik,daya_listri,akses_internet,alamat,dusun,desa_kelurahan,kecamatan,kabupaten,provinsi,kode_pos,lintang,bujur,rt,rw
"Sulistiyowati, S.pd",Yusuf Hadinata,B,Kurikulum 2013,Pagi,UPT SD NEGERI 186 GRESIK,B86A27650136B6834838,20500577,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1979-01-12,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BANK JATIM,Driyorejo,SDN 2 SUMBERWARU,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,20 Mb,Sumberwaru,Bureng Lor,Sumberwaru,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,1,1
SITI YUNAROH,rahman hakim arga mustafa,C,Kurikulum 2013,Pagi,KB SADEWA KLEWONAN,C0B7DBA6D482571640B4,69839654,Swasta,KB,Lainnya,,,43,2013-03-13,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM BENDUNGAN,69839654 KB SADEWA KLEWONAN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,450,1 Mb,KLEWONAN,Klewonan,TRIHARJO,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55651,-7,110,22,9
R. MARSIH,Iswati,C,Kurikulum 2013,Siang,POS PAUD PUSPAHARJA,53B1E7AB67A6D844EA1D,69840055,Swasta,SPS,Lainnya,421/017/KPTS/2009,2010-03-09,421/017/KPTS/2009,2010-03-09,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM DEKSO,69840055 POS PAUD PUSPAHARJA,Bersedia Menerima,Siang,Belum Bersertifikat,PLN,900,Tidak Ada,PADAAN NGASEM,Padaan Ngasem,Banjarharjo,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,0,0,16,8
Sri Wanita Utami,Nanang Hadi Susanto,B,Kurikulum 2013,Pagi,UPT SD NEGERI 187 GRESIK,599E00E6618343DF32F7,20500593,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1973-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JATIM,Gresik,UPT SD NEGERI 187 GRESIK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,2200,20 Mb,Sumengko,SUMENGKO,Sumengko,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,0,0
SITI AISYAH,Anis Maulidah,,Kurikulum 2013,-,KB PERMATA KEMBANGAN,5258112C8BAA1AE91932,70025395,Swasta,KB,Yayasan,503.67/137/437.74/2021,2021-05-31,503.67/137/437.74/2021,2021-05-31,Tidak ada,,,,Bersedia Menerima,-,Belum Bersertifikat,PLN,5500,Tidak Ada,Jl. Cakra Permata No 7-9,,Kembangan,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61124,0,0,3,2
JEMIYEM,Supriyatini,,Kurikulum 2013,-,KB SEMBODRO,5D24AFBD4FC91A0A06A4,69839669,Swasta,KB,Lainnya,,,421/142/KPTS,2011-11-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CABANG WATES,69839669 KB SEMBODRO,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,PUNUKAN,punukan,WATES,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55611,0,0,2,1
,,,,-,POS PAUD PUSPAHARJA I,B249FF0ABBA85C128B95,69840052,Swasta,SPS,Lainnya,,,3 TAHUN 2013,2013-02-07,Tidak ada,BPD,NANGGULAN,POS PAUD PUSPA HARJA 1,-,-,-,-,,,SANGRAHAN,SANGGRAHAN,BANJARHARJO,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-5,114,10,46
Zamroni,ANAFIATIN NAFIRIYAH,Tidak Terakreditasi,Kurikulum 2013,Pagi,UPT SD NEGERI 188 GRESIK,75B87E443F3BD004EB0A,20500578,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1982-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BANK JATIM,DRIYIREJO,SDN 2 SUMENGKO,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,0,50 Mb,Sumengko,KRAJAN,Sumengko,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,9,4
TUTIK KUSTIYA,WIWIN HARTATIK,Belum Terakreditasi,Kurikulum 2013,Pagi,KB PUSPA GIRI,BC694336BA8D1593DDD8,69874824,Swasta,KB,Yayasan,421.9/515/437.53.4/2012,2012-05-10,503.2.34/40/437.74/2019,2019-05-10,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874824 KB PUSPA GIRI,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,30 Mb,Jl. Kapten Darmo Sugondo No 44,,Indro,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61124,-7,112,5,1
,,,,-,POS PAUD PUSPITA ASRI,827F0FB491D4E28F8440,69840051,Swasta,SPS,Yayasan,,,421/016/KPTS/2009,2009-08-22,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM DEKSO,69840051 POS PAUD PUSPITA ASRI,-,-,-,-,,,JURANG,JURANG,BANJARASRI,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,21,11
FAUSIYATUL ASMAH,SYLVIA HANDAYANI,C,Kurikulum 2013,Sehari penuh (6 h/m),KB PUSPA GIRI KARANGKIRING,74D7F50BAAE42DDAFC0B,69874823,Swasta,KB,Lainnya,421.9/516/437.53.4/2012,2012-07-02,503.9.1/07/437.74/2022,2022-03-30,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874823 KB PUSPA GIRI KARANGK,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,897,Tidak Ada,Jl. Kapten Darmo Sugondo RT 004 RW 002,,Karangkering,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61124,-7,112,4,2
Faikhotul Umah,AHMAD SHOFWANUL ARIF,B,Kurikulum 2013,Pagi,UPT SD NEGERI 189 GRESIK,0F5D4552D594BC3323CF,20500645,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1951-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,Bank JATIM,DRIYOREJO,UPT SD NEGERI 189 GRESIK,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1200,50 Mb,Watestanjung,WATES,Watestanjung,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,1,1
IMAS LESMAWATI,Andika Mukti,C,Kurikulum 2013,-,KB SRIKANDI KADIPATEN,BE8F3EB1D93EF467BE89,69839655,Swasta,KB,Lainnya,74 TAHUN 2013,2012-12-01,74,2013-03-28,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM BENDUNGAN,69839655 KB SRIKANDI KADIPATEN,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,KADIPATEN,KADIPATEN,Triharjo,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55651,-5,114,7,4
"PLT - ADITYA ARI WIJAYANTI, S. Pd.",Aditya Ari Wijayanti,A,Kurikulum 2013,-,KB SURYA GEMILANG,D76DD342023953684B1F,69839647,Swasta,KB,Lainnya,,,421.1/068/KPTS/2009,2010-03-01,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM BENDUNGAN,69839647 KB SURYA GEMILANG,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,KAWIREJAN,Kawirejan,SOGAN,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55651,-7,110,5,3
ENNY CHODRIYAH,ENNY CHODRIYAH,Belum Terakreditasi,Kurikulum 2013,-,KB PUSPA GIRI KAWISANYAR,22FD570967B47E6B0929,69874830,Swasta,KB,Yayasan,503.2.19/05/437.74/2018,2018-03-02,503.2.34/69/437.74/2019,2019-07-05,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874830 KBPUSPAGIRIKAWISANYAR,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,3 (Tri),JL SUNAN GIRI V no 20,Kawisanyar,Kawisanyar,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,-7,112,1,5
Wiwin Indarwati,Syamsuddin,B,Kurikulum 2013,Pagi,UPT SD NEGERI 190 GRESIK,C3216AB5C91D2B6EC808,20500644,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1982-11-06,400/4059/437.53/ 2019,2019-10-01,Tidak ada,Bank JATIM,Driyorejo,SDN 2 Watestanjung,Bersedia Menerima,Pagi,9001:2000,PLN,900,50 Mb,Watestanjung,Kauman,Watestanjung,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,18,5
TRI NURYATI,Lopo Haryadhi,B,Kurikulum 2013,-,KB TUNAS CEMPAKA,B9E27DF2DE3550333553,69839649,Swasta,KB,Lainnya,421.1/145/KPTS/2009,2009-08-26,421.1/145/KPTS/2009,2009-08-26,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM BENDUNGAN,69839649 KB TUNAS CEMPAKA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,5 Mb,KULWARU KULON RT.01 RW.01,KULWARU,Kulwaru,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55651,-7,110,1,1
PLT - SUPAH,HJ SUPAH,,Kurikulum 2013,-,KB PUSPA GIRI SREMBI,B9068A8259A0ED23F686,69909733,Swasta,KB,Lainnya,421.9/100/437.53/2015,2015-01-28,503.2.34/154/437.74/2020,2020-12-02,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69909733 KB PUSPA GIRI,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Lainnya,Jl. Diponegoro RT 001 RW 003,Srembi,Kembangan,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,-7,112,1,3
MARSANTO,Ag.Ika Sri Handayani,,Kurikulum 2013,-,POS PAUD SADEWA,A4418E8D2E5A9B5986ED,69840061,Swasta,SPS,Yayasan,421/039/KPTS/2012,2012-02-22,421/039/KPTS/2012,2012-02-22,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM DEKSO,69840061 POS PAUD SADEWA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,PLENGAN,PLENGAN,Banjaroyo,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,0,0,46,22
TRIFINA SEPTIYO SUSANTI,TRIFINA SEPTYOSUSANTI,Belum Terakreditasi,Kurikulum 2013,-,KB PUTRA HARAPAN,FB270C87496BB014F72E,69874843,Swasta,KB,Lainnya,421.9/803/437.53.4/2011,2011-04-27,503.67/ 213/ 437.74/2021,2021-07-22,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874843 PAUD PUTRA HARAPAN,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,Tidak Ada,JL. Dr. Wahidin Sidirohusodo Gang II No 19 RT 004 RQW 003,,Kebomas,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,-7,112,4,3
SRI MAHMUDAH,Ninik Retnowati,,Kurikulum 2013,Siang,POS PAUD SRIKANDI,78FC6527544BDFC1824E,69840056,Swasta,SPS,Yayasan,,,421/036/KPTS/2012,2012-02-22,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM DEKSO,69840056 POS PAUD SRIKANDI,Bersedia Menerima,Siang,Belum Bersertifikat,PLN,450,Tidak Ada,POTRONALAN,POTRONALAN,BANJAROYO,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,25,12
Lilis Setiyowati,Maharani Haryati,B,Kurikulum 2013,Pagi,UPT SD NEGERI 191 GRESIK,C401F82384688B3B983E,20500637,Negeri,SD,Pemerintah Daerah,400/4059/437.53/ 2019,1918-01-01,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI191GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,3500,50 Mb,Wringinanom,KRAJAN,Wringinanom,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,1,1
SUMARIATI,Putri Utami,,Kurikulum 2013,-,KB ROUDLOTUL JANNAH,64AEF4368B86BF78F116,69917706,Swasta,KB,Yayasan,421.9/399/437.53/2014,2014-04-14,503.2.3/139/437.74/2020,2020-11-23,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69917706 KB ROUDLOTUL JANNAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Dr. Wahidin Sudirohusodo 1 C,putat,Kebomas,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,,0,0,2,5
Marsudiyanti,Nanda Sigit Pambudi,A,Kurikulum 2013,Sehari penuh (5 h/m),SD NEGERI 1 DEKSO,AD493C2A82271BE50A8B,20409901,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1921-01-01,125/KPTS/1991,1991-04-01,Tidak ada,BPD Tunas,Nanggulan,SD Negeri 1 Dekso,Bersedia Menerima,Sehari penuh (5 h/m),Belum Bersertifikat,PLN,1300,20 Mb,Jogobayan,Jogobayan,Banjararum,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,0,0
NUR CHASANAH,Putri RatnaSari,,Kurikulum 2013,Pagi,KB ROUDLOTUL MUHIBBIEN,F3E3BA05350B87E8CA67,69943198,Swasta,KB,Lainnya,421.9/3841/437.53/2015,2015-12-07,503.2.34/77/437.74/2019,2009-07-09,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69943198 KB ROUDLOTULMUHIBBIEN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,900,Tidak Ada,Jl. Dr. Wahidin Sudirohusodo Gang 38-G No 08-A RT 005 RW 001,MANAGKULI,Randuagung,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,0,0,5,1
Wiwik Dwi Astutik,Ainun Jariyah,A,Kurikulum 2013,Pagi,UPT SD NEGERI 192 GRESIK,1537D4DA7BC27B717367,20500636,Negeri,SD,Pemerintah Daerah,01/Sp./B.2.-,1974-01-01,421/154/437.53.09/2017,2017-05-18,K - Kesulitan Belajar,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSDNEGERI192GRESIK...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5500,10 Mb,Wringinanom,WRINGINANOM,Wringinanom,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,0,0
Iswanta,KATARINA KRISTANTININGSIH,Tidak Terakreditasi,Kurikulum 2013,-,SD NEGERI 2 DEKSO,3587CDC1F473DC495A00,20403088,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1951-12-01,125/KPTS/1991,1991-04-01,Tidak ada,BPD DIY,Dekso,SD NEGERI 2 DEKSO,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,3 Mb,Kagongan,Kagongan,Banjararum,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,0,0
Sulistya Dwi Astuti,RISKA RATNA NENGTIAS,B,Kurikulum 2013,Sehari penuh (6 h/m),SD ISLAM AL IRSYAD,8C9C0C28FC996D6DEB55,69955391,Swasta,SD,Yayasan,437.53/2015,2015-05-03,503.2.17/04/437.74/2019,2019-05-27,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG  DRIYOREJO...,SDISLAMALIRSYAD...,Bersedia Menerima,Sehari penuh (6 h/m),Belum Bersertifikat,PLN,1300,20 Mb,Dsn. Juwet RT. 01 RW. 04,Juwet,Wringinanom,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61173,-7,112,1,4
Umi Kandibah,Harmanto,A,Kurikulum 2013,-,SD NEGERI BANJARHARJO,845062FCBA0DFC58A286,20402906,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1991-04-01,01/04/1991,1991-04-01,Tidak ada,BPD YOGYAKARTA...,BPD YOGYAKARTA CABANG NANGGULAN...,SDNEGERIBANJARHARJO...,Bersedia Menerima,-,Belum Bersertifikat,PLN,1300,5 Mb,Duwet I,Duwet I,Banjarharjo,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,65,29
Rema Fantari,NAIILUL MASLIHAH,B,Kurikulum 2013,Pagi,SD ISLAM AL MUHAJIRIN,70A99B64E82666EF0FE4,20536988,Swasta,SD,Yayasan,421.2/345/403.53/2006,2006-05-23,503.2.17/27/437.74/2020,2020-07-29,Tidak ada,BANK JATIM,DRIYOREJO,SD ISLAM AL MUHAJIRIN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,40 Mb,Sumengko utara rt.17 rw.07,Sumengko utara,Sumengko,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,17,7
Dian Fatmawati,Dian Fatmawati,B,Kurikulum 2013,-,KB TUNAS BAKTI 3 YPBWI,67AF95A0AF009F6E98B3,69921253,Swasta,KB,Yayasan,421.9/3540/437.53/2015,2015-11-23,503.2.34/95/437.74/2020,2020-10-27,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69921253 KB TUNAS BAKTI 3,Bersedia Menerima,-,Belum Bersertifikat,PLN,5500,10 Mb,Jl. Taman Brantas GKB,Randuagung,Randuagung,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,-7,112,4,4
Sartini,Didit Aditya,A,Kurikulum 2013,-,SD NEGERI BLUMBANG,1B4BCB147D5C1C6B070A,20402903,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1962-08-01,125/KPTS/1991,1991-04-01,Tidak ada,BPD DIY,NANGGULAN,SD Negeri Blumbang,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,5 Mb,Blumbang,Blumbang,Banjararum,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,37,19
Lucia Soekarni,Alinia Widyaningsih,B,Kurikulum 2013,-,KB TUNAS CERIA,B6BCDEA638FE99F667B1,69839670,Swasta,KB,Lainnya,,,421/012/KPTS/2010,2010-03-09,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CABANG WATES,69839670 KB TUNAS CERIA,Bersedia Menerima,-,9001:2000,PLN,0,Tidak Ada,JL BHAYANGKARA NO.3,Terbah,Wates,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55611,-7,110,13,6
Iin Haniatur Rohmah,NANDA NUR FAIDIN,B,Kurikulum 2013,Kombinasi,SD ISLAM ROUDLOTUL HIKMAH,6F83292E6A091335029C,69963184,Swasta,SD,Yayasan,421.3/815/437.53/2014,2014-02-18,503.2.18/24/437.74/2017,2017-05-19,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG DRIYOREJO...,SDIROUDLOTULHIKMAH...,Bersedia Menerima,Kombinasi,Proses Sertifikasi,PLN,900,500 Mb,Dusun Ngampon RT 011  RW 003,Ngampon,Watestanjung,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,11,3
Riyanta,SUNARTO,Tidak Terakreditasi,Kurikulum 2013,-,SD NEGERI BOROSUCI,05E57AA568EC03DAC07D,20402884,Negeri,SD,Pemerintah Daerah,-,1983-08-18,125/KPTS/1991,1991-04-01,Tidak ada,BPD,CAPEM NANGGULAN,SD NEGERI BOROSUCI,Bersedia Menerima,-,Belum Bersertifikat,PLN,0,10 Mb,Tosari,Tosari,Banjarasri,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,0,0
"Eko Mulyani, S.Pd.",Eko Mulyani,B,Kurikulum 2013,-,KB TUNAS PERSADA,B6A7B88B6AD6887ED1AF,69839659,Swasta,KB,Lainnya,03/-,2016-04-18,421/013/KPTS/2010,2010-03-09,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CAPEM BENDUNGAN,69839659 KB TUNAS PERSADA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,SANGGRAHAN KIDUL,SANGGRAHAN KIDUL,Bendungan,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55611,-7,110,16,7
Kholiq Idris,Bagus Dwi Sumarsono,A,Kurikulum 2013,Pagi,SD MUHAMMADIYAH 1 WRINGINANOM,219D196F48303B859D31,20536991,Swasta,SD,Yayasan,421/59/403.53.09/2006,2006-03-07,503.2.17/24/437.74/2020,2020-07-29,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG DRIYOREJO...,SDMUHAMMADIYAHIWRINGINANOM...,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5500,20 Mb,Wringinanom,Kandangasin,Wringinanom,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,1,3
KHOLIDAH WAHYUNI,Kholidah Wahyuni,,Kurikulum 2013,Pagi,KB. SUNAN PRAPEN,FDCB3EA190889FB3D6FF,69874834,Swasta,KB,Yayasan,421.9/293/403.53/2006,2006-03-07,503.2.34/91/437.74/2020,2020-10-21,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874834 KB. SUNAN PRAPEN,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,20 Mb,Jl. Sunan Prapen No 24,KLANGONAN,Klangonan,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61161,0,0,1,1
"Esti Murdani S, Pd",Esti Murdani,C,Kurikulum 2013,-,KB YUDHISTIRA,C72522D7EE0A7B9122EE,69878421,Swasta,KB,Lainnya,,,421/073/KPTS/2012,2012-02-29,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CABANG WATES,69878421 KB YUDHISTIRA,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,Tidak Ada,DOBANGSAN,Dobangsan,Giripeni,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55612,-7,110,17,8
RATNA ZAINUN,SITI AISYAH,B,Kurikulum 2013,-,KBMNU ALFIRDAUS,B33DE9D97345A94E04F5,69874827,Swasta,KB,Yayasan,,,421.9/528/437.53.4/2012,,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874827 KBMNU ALFIRDAUS,Bersedia Menerima,-,Belum Bersertifikat,PLN,900,500 Mb,JL.RA . KARTINI X/50 GRESIK,SIDOMORO,Sidomoro,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61122,0,0,3,4
Suryanto,Arief Kurniawan,A,Kurikulum 2013,-,SD NEGERI CANDIREJO,34EECFF88C4259CD50AD,20402897,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1964-11-01,125/KPTS/1991,1910-01-01,Tidak ada,BPD YOGYAKARTA...,BPD YOGYAKARTA CABANG  NANGGULAN...,SDNEGERICANDIREJO...,Bersedia Menerima,-,Belum Bersertifikat,PLN,4400,20 Mb,Kepiton,Kepiton,Banjarasri,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,52,26
Jajuk Soerjatiningsih,Wiwit Winangsih,A,Kurikulum 2013,Pagi,SDIT YAA BUNAYYA,1EB5C93EE86FFFCE7953,20536990,Swasta,SD,Yayasan,151 Tahun 2005,2005-12-14,421.3/2618/437.53.2/2010,2010-11-09,Tidak ada,BANK JATIM,DRIYOREJO,SDIT YAA BUNAYYA,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,5000,50 Mb,Sidowaras,SIDOWARAS,Lebaniwaras,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,3,2
SITI SUPRIHATIN,SUSANTI,B,Kurikulum 2013,-,KB YUDHISTIRA,A46130AD3DDB1D98DD8A,69839671,Swasta,KB,Lainnya,,1900-01-01,421/007/KPTS/2012,2012-02-29,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CABANG WATES,69839671 KB YUDHISTIRA,Bersedia Menerima,-,Belum Bersertifikat,PLN,450,Tidak Ada,DURUNGAN RT 02 RW 09,DURUNGAN,Wates,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55611,0,0,46,21
DWITA  NOVIANANDA PUTRI,Sunarsih,Belum Terakreditasi,Kurikulum 2013,-,KELOMPOK BERMAIN AISYIYAH,5AC08241A551DBA923A0,69874822,Swasta,KB,Lainnya,,,421.9 / 655 / 437.53.4 /,,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874822 KB AISYIYAH,Bersedia Menerima,-,Belum Bersertifikat,PLN,1100,300 Mb,PERUM GKGA BLOK T - 11 KEDANYANG,Kedanyang,KEDANYANG,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61124,-7,112,6,7
CHOIRUL UMAMI,Lya Rizcy Amylia,,Kurikulum 2013,Pagi,Kober MELATI PUTIH,6E09F4B98658F39C1A4A,69874840,Swasta,KB,Yayasan,503.05/165/437.74/2016,2016-08-30,503.05/165/437.74/2016,2016-08-30,Tidak ada,BPD JAWA TIMUR,CABANG GRESIK,69874840 KB MELATI PUTIH,Bersedia Menerima,Pagi,Belum Bersertifikat,PLN,1300,30 Mb,JL.DR.WAHIDIN SUDIROHUSODO NO. 388,Setingi,Randuagung,Kec. Kebomas,Kab. Gresik,Prov. Jawa Timur,61121,-7,112,2,2
Wahyudi,Sri Rejeki Puji Lestari,A,Kurikulum 2013,-,UPT SMP NEGERI 12 GRESIK,2D423488F863F7D05376,20500518,Negeri,SMP,Pemerintah Daerah,400/4059/437.53/ 2019,1983-11-07,400/4059/437.53/ 2019,2019-10-01,Tidak ada,BPD JAWA TIMUR...,BPD JAWA TIMUR CABANG GRESIK...,UPTSMPNEGERI12GRESIK...,Bersedia Menerima,-,Belum Bersertifikat,PLN,23800,100 Mb,Jl. Raya Wringinanom 138 Gresik,Tanggungan,Wringinanom,Kec. Wringin Anom,Kab. Gresik,Prov. Jawa Timur,61176,-7,112,0,0
DWI SETYORINI,astri nursanti,A,Kurikulum 2013,-,KELOMPOK BERMAIN SADEWA,A69464C4ED2F4133CE4B,69929351,Swasta,KB,Yayasan,6 TAHUN 2016,2016-01-06,6 TAHUN 2016,2016-01-06,Tidak ada,BPD YOGYAKARTA,BANK BPD DIY CABANG WATES,69929351 KELOMPOK BERMAIN SADEWA,Bersedia Menerima,-,Belum Bersertifikat,PLN,10000,300 Mb,JALAN TENTARA PELAJAR NOMOR 3A,BEJI,Wates,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55651,-7,110,4,2
Nurul Hidayati,MATHEUS CATUR SEPTIANTORO,Tidak Terakreditasi,Kurikulum 2013,-,SD NEGERI KALIBAWANG,6A5F219D75B53FA9472D,20407315,Negeri,SD,Pemerintah Daerah,125/KPTS/1991,1991-04-01,272/2006,2006-12-12,Tidak ada,BPD DIY,Wates,SD NEGERI KALIBAWANG,Bersedia Menerima,-,Belum Bersertifikat,PLN,2300,10 Mb,Kalibawang,Pantog Wetan,Banjaroyo,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,55672,-7,110,1,1
